date,ticker,stock_name,foreign_buy,foreign_sell,foreign_net,foreign_dealer_buy,foreign_dealer_sell,foreign_dealer_net,investment_buy,investment_sell,investment_net,dealer_buy,dealer_sell,dealer_net,dealer_self_buy,dealer_self_sell,dealer_self_net,dealer_hedge_buy,dealer_hedge_sell,dealer_hedge_net,total_net,source
2026-06-01,3416.TW,融程電,138349,105000,33349,0,0,0,0,0,0,10000,5714,4286,2000,1000,1000,8000,4714,3286,37635,TWSE
2026-06-01,3419.TW,譁裕,89000,118000,-29000,0,0,0,0,0,0,1000,4000,-3000,1000,4000,-3000,0,0,0,-32000,TWSE
2026-06-01,3430.TW,奇鈦科,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,3432.TW,台端,4000,24000,-20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20000,TWSE
2026-06-01,3434.TW,哲固,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,3437.TW,榮創,509001,373000,136001,0,0,0,0,0,0,4000,0,4000,4000,0,4000,0,0,0,140001,TWSE
2026-06-01,3438.TW,類比科,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,3441.TW,聯一光,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,3443.TW,創意,1543781,1471373,72408,0,0,0,146064,1000,145064,132378,145866,-13488,42000,53837,-11837,90378,92029,-1651,203984,TWSE
2026-06-01,3444.TW,利機,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,3447.TW,展達,177592,88000,89592,0,0,0,0,0,0,4000,2000,2000,4000,2000,2000,0,0,0,91592,TWSE
2026-06-01,3450.TW,聯鈞,3648000,1620617,2027383,0,0,0,326000,0,326000,306199,186302,119897,287903,167134,120769,18296,19168,-872,2473280,TWSE
2026-06-01,3455.TW,由田,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,3465.TW,進泰電子,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,3466.TW,德晉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,3467.TW,台灣精材,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,3479.TW,安勤,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,3481.TW,群創,160675225,79971920,80703305,0,0,0,5100000,0,5100000,3049755,3035267,14488,431000,483034,-52034,2618755,2552233,66522,85817793,TWSE
2026-06-01,3483.TW,力致,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,3484.TW,崧騰,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,3485.TW,敘豐,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,3489.TW,森寶,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,3490.TW,單井,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,3491.TW,昇達科,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,3492.TW,長盛,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,3494.TW,誠研,44000,20000,24000,0,0,0,0,0,0,5000,0,5000,5000,0,5000,0,0,0,29000,TWSE
2026-06-01,3498.TW,陽程,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,3499.TW,環天科,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,3501.TW,維熹,294130,160000,134130,0,0,0,0,0,0,4000,3084,916,4000,3084,916,0,0,0,135046,TWSE
2026-06-01,3504.TW,揚明光,485000,634000,-149000,0,0,0,0,0,0,10000,3000,7000,10000,3000,7000,0,0,0,-142000,TWSE
2026-06-01,3508.TW,位速,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,3511.TW,矽瑪,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,3512.TW,皇龍,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,3515.TW,華擎,1085774,404184,681590,0,0,0,6000,0,6000,75021,6388,68633,0,0,0,75021,6388,68633,756223,TWSE
2026-06-01,3516.TW,亞帝歐,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,3518.TW,柏騰,1304000,557000,747000,0,0,0,0,0,0,10000,8000,2000,10000,8000,2000,0,0,0,749000,TWSE
2026-06-01,3520.TW,華盈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,3521.TW,台鋼建設,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,3522.TW,御嵿,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,3523.TW,迎輝,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,3526.TW,凡甲,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,3527.TW,聚積,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,3528.TW,安馳,18000,50000,-32000,0,0,0,0,0,0,16901,0,16901,16901,0,16901,0,0,0,-15099,TWSE
2026-06-01,3529.TW,力旺,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,3530.TW,晶相光,109000,83000,26000,0,0,0,0,0,0,1000,732,268,1000,732,268,0,0,0,26268,TWSE
2026-06-01,3532.TW,台勝科,0,304500,-304500,0,0,0,0,0,0,4774,1047,3727,0,0,0,4774,1047,3727,-300773,TWSE
2026-06-01,3533.TW,嘉澤,414253,367543,46710,0,0,0,0,72000,-72000,38168,28714,9454,7000,9000,-2000,31168,19714,11454,-15836,TWSE
2026-06-01,3535.TW,晶彩科,1067453,635540,431913,0,0,0,0,0,0,95000,1658,93342,95000,1658,93342,0,0,0,525255,TWSE
2026-06-01,3537.TW,堡達,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,3540.TW,曜越,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,3541.TW,西柏,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,3543.TW,州巧,332000,175000,157000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157000,TWSE
2026-06-01,3545.TW,敦泰,810154,1075248,-265094,0,0,0,0,0,0,28318,32219,-3901,0,8000,-8000,28318,24219,4099,-268995,TWSE
2026-06-01,3546.TW,宇峻,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,3548.TW,兆利,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,3550.TW,聯穎,2466000,720474,1745526,0,0,0,0,0,0,1000,1449,-449,1000,1449,-449,0,0,0,1745077,TWSE
2026-06-01,3551.TW,世禾,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,3552.TW,同致,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,3555.TW,博士旺,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,3556.TW,禾瑞亞,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,3557.TW,嘉威,93000,25300,67700,0,0,0,0,0,0,5000,2000,3000,5000,2000,3000,0,0,0,70700,TWSE
2026-06-01,3558.TW,神準,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,3563.TW,牧德,182371,151000,31371,0,0,0,0,24000,-24000,35255,25459,9796,1000,1000,0,34255,24459,9796,17167,TWSE
2026-06-01,3564.TW,其陽,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,3567.TW,逸昌,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,3570.TW,大塚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,3576.TW,聯合再生,7376120,3106000,4270120,0,0,0,0,0,0,12000,6362,5638,9000,3000,6000,3000,3362,-362,4275758,TWSE
2026-06-01,3577.TW,泓格,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,3580.TW,友威科,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,3581.TW,博磊,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,3583.TW,辛耘,671195,518066,153129,0,0,0,0,31000,-31000,42338,31819,10519,3000,3000,0,39338,28819,10519,132648,TWSE
2026-06-01,3587.TW,閎康,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,3588.TW,通嘉,465020,189000,276020,0,0,0,0,0,0,1000,0,1000,1000,0,1000,0,0,0,277020,TWSE
2026-06-01,3591.TW,艾笛森,468250,430008,38242,0,0,0,0,0,0,6000,3343,2657,6000,3343,2657,0,0,0,40899,TWSE
2026-06-01,3592.TW,瑞鼎,492208,555271,-63063,0,0,0,382000,2713,379287,11000,14350,-3350,0,0,0,11000,14350,-3350,312874,TWSE
2026-06-01,3593.TW,力銘,0,2000,-2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2000,TWSE
2026-06-01,3594.TW,磐儀,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,3596.TW,智易,2663752,1500858,1162894,0,0,0,0,8000,-8000,20898,2422,18476,42,0,42,20856,2422,18434,1173370,TWSE
2026-06-01,3597.TW,映興,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,3605.TW,宏致,899664,827000,72664,0,0,0,0,0,0,25060,14085,10975,0,0,0,25060,14085,10975,83639,TWSE
2026-06-01,3607.TW,谷崧,436368,344000,92368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92368,TWSE
2026-06-01,3609.TW,三一東林,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,3611.TW,鼎翰,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,3615.TW,安可,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,3617.TW,碩天,140584,78000,62584,0,0,0,0,0,0,1000,600,400,1000,389,611,0,211,-211,62984,TWSE
2026-06-01,3622.TW,洋華,241000,127000,114000,0,0,0,0,0,0,2475,316,2159,0,18,-18,2475,298,2177,116159,TWSE
2026-06-01,3623.TW,富晶通,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,3624.TW,光頡,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,3625.TW,西勝,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,3628.TW,盈正,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,3630.TW,新鉅科,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,3631.TW,晟楠,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,3645.TW,達邁,1270453,996300,274153,0,0,0,0,1000,-1000,19421,30933,-11512,1000,0,1000,18421,30933,-12512,261641,TWSE
2026-06-01,3646.TW,艾恩特,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,3652.TW,精聯,132100,64000,68100,0,0,0,0,0,0,4000,9000,-5000,4000,9000,-5000,0,0,0,63100,TWSE
2026-06-01,3653.TW,健策,708522,1075481,-366959,0,0,0,519300,4000,515300,134638,155747,-21109,28550,35457,-6907,106088,120290,-14202,127232,TWSE
2026-06-01,3661.TW,世芯-KY,922702,691611,231091,0,0,0,5000,2000,3000,235469,218906,16563,2000,19000,-17000,233469,199906,33563,250654,TWSE
2026-06-01,3663.TW,鑫科,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,3665.TW,貿聯-KY,541560,447152,94408,0,0,0,9000,425355,-416355,20074,18163,1911,16850,16000,850,3224,2163,1061,-320036,TWSE
2026-06-01,3666.TW,光耀,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,3669.TW,圓展,309079,124000,185079,0,0,0,0,0,0,1436,0,1436,1436,0,1436,0,0,0,186515,TWSE
2026-06-01,3672.TW,康聯訊,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,3673.TW,TPK-KY,13862756,15498902,-1636146,0,0,0,0,0,0,1118079,537915,580164,598214,99356,498858,519865,438559,81306,-1055982,TWSE
2026-06-01,3675.TW,德微,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,3679.TW,新至陞,66846,18000,48846,0,0,0,0,0,0,0,2000,-2000,0,1000,-1000,0,1000,-1000,46846,TWSE
2026-06-01,3680.TW,家登,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,3684.TW,榮昌,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,3685.TW,元創精密,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,3686.TW,達能,126000,30000,96000,0,0,0,0,0,0,4000,1000,3000,4000,1000,3000,0,0,0,99000,TWSE
2026-06-01,3687.TW,歐買尬,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,3689.TW,湧德,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,3691.TW,碩禾,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,3693.TW,營邦,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,3694.TW,海華,343000,522198,-179198,0,0,0,0,0,0,5775,8260,-2485,2000,1000,1000,3775,7260,-3485,-181683,TWSE
2026-06-01,3701.TW,大眾控,625000,394080,230920,0,0,0,0,0,0,4027,100,3927,1000,0,1000,3027,100,2927,234847,TWSE
2026-06-01,3702.TW,大聯大,6797002,3258286,3538716,0,0,0,179000,828000,-649000,116009,272060,-156051,45000,214146,-169146,71009,57914,13095,2733665,TWSE
2026-06-01,3703.TW,欣陸,889000,490000,399000,0,0,0,0,0,0,1000,0,1000,1000,0,1000,0,0,0,400000,TWSE
2026-06-01,3704.TW,合勤控,2103197,1314000,789197,0,0,0,0,0,0,2000,10000,-8000,2000,2000,0,0,8000,-8000,781197,TWSE
2026-06-01,3705.TW,永信,124529,51000,73529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73529,TWSE
2026-06-01,3706.TW,神達,32208328,20453214,11755114,0,0,0,135000,60000,75000,1235891,1132685,103206,640446,357000,283446,595445,775685,-180240,11933320,TWSE
2026-06-01,3707.TW,漢磊,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,3708.TW,上緯投控,404000,637000,-233000,0,0,0,0,0,0,14000,78092,-64092,1000,0,1000,13000,78092,-65092,-297092,TWSE
2026-06-01,3709.TW,鑫聯大投控,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,3710.TW,連展投控,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,3711.TW,日月光投控,12472728,10188578,2284150,0,0,0,151047,4808000,-4656953,1273095,1170103,102992,67000,54769,12231,1206095,1115334,90761,-2269811,TWSE
2026-06-01,3712.TW,永崴投控,781000,1175000,-394000,0,0,0,0,0,0,14128,12583,1545,14128,12583,1545,0,0,0,-392455,TWSE
2026-06-01,3713.TW,新晶投控,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,3714.TW,富采,3591811,6754000,-3162189,0,0,0,0,289000,-289000,139820,224253,-84433,28000,112678,-84678,111820,111575,245,-3535622,TWSE
2026-06-01,3715.TW,定穎投控,7168266,2467420,4700846,0,0,0,0,3000,-3000,435622,216678,218944,31001,0,31001,404621,216678,187943,4916790,TWSE
2026-06-01,3716.TW,中化控股,115704,27000,88704,0,0,0,0,0,0,14000,5000,9000,14000,5000,9000,0,0,0,97704,TWSE
2026-06-01,3717.TW,聯嘉投控,329308,613710,-284402,0,0,0,0,0,0,52000,3000,49000,52000,3000,49000,0,0,0,-235402,TWSE
2026-06-01,4102.TW,永日,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,4104.TW,佳醫,188000,17000,171000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171000,TWSE
2026-06-01,4105.TW,東洋,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,4106.TW,雃博,92000,42000,50000,0,0,0,0,0,0,7426,2000,5426,7426,2000,5426,0,0,0,55426,TWSE
2026-06-01,4107.TW,邦特,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,4108.TW,懷特,75000,6000,69000,0,0,0,0,0,0,4000,2000,2000,4000,2000,2000,0,0,0,71000,TWSE
2026-06-01,4109.TW,加捷生醫,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,4111.TW,濟生,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,4113.TW,聯上,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,4114.TW,健喬,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,4116.TW,明基醫,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,4119.TW,旭富,182000,74705,107295,0,0,0,0,0,0,12000,12000,0,2000,2000,0,10000,10000,0,107295,TWSE
2026-06-01,4120.TW,友華,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,4121.TW,優盛,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,4123.TW,晟德,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,4126.TW,太醫,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,4127.TW,天良,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,4128.TW,中天,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,4129.TW,聯合,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,4130.TW,健亞,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,4131.TW,浩泰,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,4133.TW,亞諾法,19000,23000,-4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4000,TWSE
2026-06-01,4137.TW,麗豐-KY,180000,111094,68906,0,0,0,0,0,0,131000,0,131000,131000,0,131000,0,0,0,199906,TWSE
2026-06-01,4138.TW,曜亞,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,4139.TW,馬光-KY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,4142.TW,國光生,541000,268000,273000,0,0,0,0,0,0,7194,0,7194,7000,0,7000,194,0,194,280194,TWSE
2026-06-01,4147.TW,中裕,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,4148.TW,全宇生技-KY,31000,7000,24000,0,0,0,0,0,0,4000,0,4000,4000,0,4000,0,0,0,28000,TWSE
2026-06-01,4153.TW,鈺緯,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,4154.TW,樂威科-KY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,4155.TW,訊映,82607,126000,-43393,0,0,0,0,0,0,10000,9000,1000,10000,9000,1000,0,0,0,-42393,TWSE
2026-06-01,4157.TW,太景*-KY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,4160.TW,訊聯基因,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,4161.TW,聿新科,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,4162.TW,智擎,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,4163.TW,鐿鈦,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,4164.TW,承業醫,370000,332000,38000,0,0,0,0,0,0,0,10000,-10000,0,10000,-10000,0,0,0,28000,TWSE
2026-06-01,4166.TW,友霖,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,4167.TW,松瑞藥,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,4168.TW,醣聯,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,4169.TW,泰宗,71000,20000,51000,0,0,0,0,0,0,7000,0,7000,7000,0,7000,0,0,0,58000,TWSE
2026-06-01,4171.TW,瑞基,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,4173.TW,久裕,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,4174.TW,浩鼎,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,4175.TW,杏一,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,4178.TW,永笙-KY,302000,79000,223000,0,0,0,0,0,0,23000,0,23000,23000,0,23000,0,0,0,246000,TWSE
2026-06-01,4188.TW,安克,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,4190.TW,佐登-KY,11000,7000,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,TWSE
2026-06-01,4195.TW,基米-創,146000,19000,127000,0,0,0,0,0,0,6000,0,6000,0,0,0,6000,0,6000,133000,TWSE
2026-06-01,4205.TW,中華食,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,4207.TW,環泰,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,4303.TW,信立,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,4304.TW,勝昱,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,4306.TW,炎洲,1407815,503000,904815,0,0,0,0,0,0,36000,8000,28000,36000,8000,28000,0,0,0,932815,TWSE
2026-06-01,4401.TW,東隆興,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,4406.TW,新昕纖,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,4414.TW,如興,188000,82000,106000,0,0,0,0,0,0,21000,7000,14000,21000,7000,14000,0,0,0,120000,TWSE
2026-06-01,4416.TW,三圓,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,4417.TW,金洲,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,4419.TW,皇家美食,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,4420.TW,光明,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,4426.TW,利勤,72000,26000,46000,0,0,0,0,0,0,10000,14000,-4000,10000,14000,-4000,0,0,0,42000,TWSE
2026-06-01,4432.TW,銘旺實,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,4433.TW,興采,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,4438.TW,廣越,47000,33000,14000,0,0,0,0,0,0,3005,6027,-3022,3005,6027,-3022,0,0,0,10978,TWSE
2026-06-01,4439.TW,冠星-KY,7000,4000,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,TWSE
2026-06-01,4440.TW,宜新實業,19000,1000,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,TWSE
2026-06-01,4441.TW,振大環球,70153,33000,37153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37153,TWSE
2026-06-01,4442.TW,竣邦-KY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,4502.TW,健信,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,4503.TW,金雨,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,4506.TW,崇友,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,4510.TW,高鋒,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,4513.TW,福裕,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,4523.TW,永彰,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,4526.TW,東台,7116474,1606100,5510374,0,0,0,0,0,0,195497,26012,169485,10217,3000,7217,185280,23012,162268,5679859,TWSE
2026-06-01,4527.TW,方土霖,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,4528.TW,江興鍛,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,4529.TW,淳紳,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-01,4532.TW,瑞智,1342227,254000,1088227,0,0,0,0,25472,-25472,0,6023,-6023,0,2023,-2023,0,4000,-4000,1056732,TWSE
